Datetime,Temperature,Humidity,WindSpeed,Consumption,Hour,Fridge,TV,AC,Oven,Fan,Light
2017-04-07 19:00:00,14.052,84.65,0.252,1.888,19,1,0,0,1,0,1
2017-04-07 20:00:00,14.197,83.017,0.252,1.906,20,1,0,0,1,0,1
2017-04-07 21:00:00,14.323,82.55,0.2556,1.811,21,1,1,0,0,0,1
2017-04-07 22:00:00,14.298,82.7,0.2556,1.678,22,1,1,0,0,0,1
2017-04-07 23:00:00,14.133,85.05,0.2556,1.418,23,1,1,0,0,0,1
2017-04-08 00:00:00,13.96,87.05,0.252,1.223,0,1,0,0,0,0,1
2017-04-08 01:00:00,13.788,88.25,0.2448,1.107,1,1,0,0,0,0,1
2017-04-08 02:00:00,13.633,89.05,0.252,1.024,2,1,0,0,0,0,1
2017-04-08 03:00:00,13.507,89.683,0.252,1.029,3,1,0,0,0,0,1
2017-04-08 04:00:00,13.445,90.4,0.2412,1.068,4,1,0,0,0,0,1
2017-04-08 05:00:00,13.567,90.25,0.2484,0.999,5,1,0,0,0,0,1
2017-04-08 06:00:00,13.722,89.85,0.2448,0.908,6,1,0,0,0,0,1
2017-04-08 07:00:00,13.828,89.7,0.2448,0.994,7,1,0,0,0,0,0
2017-04-08 08:00:00,14.027,89.817,0.2412,1.156,8,1,0,0,0,0,0
2017-04-08 09:00:00,14.183,89.75,0.2268,1.303,9,1,0,0,0,0,0
2017-04-08 10:00:00,14.2,89.933,0.2232,1.404,10,1,0,0,1,0,0
2017-04-08 11:00:00,14.093,89.983,0.2448,1.457,11,1,0,0,1,0,0
2017-04-08 12:00:00,13.99,89.917,0.2448,1.463,12,1,0,0,1,0,0
2017-04-08 13:00:00,13.94,90.0,0.2448,1.444,13,1,0,0,1,0,0
2017-04-08 14:00:00,14.203,89.117,0.252,1.4,14,1,0,0,1,0,0
2017-04-08 15:00:00,14.293,88.65,0.252,1.349,15,1,0,0,1,0,0
2017-04-08 16:00:00,14.302,89.233,0.252,1.319,16,1,0,0,1,0,0
2017-04-08 17:00:00,14.248,90.0,0.2484,1.307,17,1,0,0,1,0,0
2017-04-08 18:00:00,14.317,90.233,0.2484,1.455,18,1,0,0,1,0,1
2017-04-08 19:00:00,14.408,89.883,0.252,1.851,19,1,0,0,1,0,1
2017-04-08 20:00:00,14.345,90.083,0.2484,1.867,20,1,0,0,1,0,1
2017-04-08 21:00:00,14.433,90.033,0.2448,1.812,21,1,1,0,0,0,1
2017-04-08 22:00:00,14.427,89.633,0.2592,1.687,22,1,1,0,0,0,1
2017-04-08 23:00:00,14.512,89.55,0.2484,1.464,23,1,1,0,0,0,1
2017-04-09 00:00:00,14.468,90.2,0.2448,1.242,0,1,0,0,0,0,1
2017-04-09 01:00:00,14.44,90.533,0.252,1.119,1,1,0,0,0,0,1
2017-04-09 02:00:00,14.375,90.333,0.252,1.05,2,1,0,0,0,0,1
2017-04-09 03:00:00,14.372,89.3,0.2448,1.018,3,1,0,0,0,0,1
2017-04-09 04:00:00,14.365,89.267,0.2484,1.048,4,1,0,0,0,0,1
2017-04-09 05:00:00,14.455,89.517,0.2448,0.955,5,1,0,0,0,0,1
2017-04-09 06:00:00,14.458,90.1,0.2484,0.832,6,1,0,0,0,0,1
2017-04-09 07:00:00,14.265,90.433,0.2448,0.884,7,1,0,0,0,0,0
2017-04-09 08:00:00,14.363,90.083,0.2448,1.019,8,1,0,0,0,0,0
2017-04-09 09:00:00,14.615,88.867,0.252,1.159,9,1,0,0,0,0,0
2017-04-09 10:00:00,15.262,84.75,0.2592,1.271,10,1,0,0,1,0,0
2017-04-09 11:00:00,15.533,82.433,0.2556,1.32,11,1,0,0,1,0,0
2017-04-09 12:00:00,15.823,82.483,0.2556,1.345,12,1,0,0,1,0,0
2017-04-09 13:00:00,15.82,82.033,0.252,1.346,13,1,0,0,1,0,0
2017-04-09 14:00:00,15.812,82.533,0.2663999999999999,1.297,14,1,0,0,1,0,0
2017-04-09 15:00:00,16.002,82.35,0.2592,1.261,15,1,0,0,1,0,0
2017-04-09 16:00:00,16.027,80.983,0.2663999999999999,1.248,16,1,0,0,1,0,0
2017-04-09 17:00:00,16.135,79.7,0.2592,1.283,17,1,0,0,1,0,0
2017-04-09 18:00:00,15.912,80.833,0.2592,1.439,18,1,0,0,1,0,1
2017-04-09 19:00:00,15.328,82.183,0.252,1.773,19,1,0,0,1,0,1
2017-04-09 20:00:00,14.96,83.55,0.2556,1.815,20,1,0,0,1,0,1
2017-04-09 21:00:00,14.62,86.45,0.2556,1.781,21,1,1,0,0,0,1
2017-04-09 22:00:00,14.575,87.567,0.2592,1.633,22,1,1,0,0,0,1
2017-04-09 23:00:00,14.345,88.883,0.2663999999999999,1.389,23,1,1,0,0,0,1
2017-04-10 00:00:00,14.662,89.55,0.2448,1.217,0,1,0,0,0,0,1
2017-04-10 01:00:00,14.322,90.133,0.252,1.108,1,1,0,0,0,0,1
2017-04-10 02:00:00,14.187,89.333,0.2556,1.052,2,1,0,0,0,0,1
2017-04-10 03:00:00,14.362,87.017,0.2556,1.035,3,1,0,0,0,0,1
2017-04-10 04:00:00,14.673,84.75,0.2628,1.075,4,1,0,0,0,0,1
2017-04-10 05:00:00,14.602,85.683,0.2592,0.988,5,1,0,0,0,0,1
2017-04-10 06:00:00,14.318,85.3,0.2556,0.904,6,1,0,0,0,0,1
2017-04-10 07:00:00,14.285,85.483,0.2556,1.013,7,1,0,0,0,0,0
2017-04-10 08:00:00,14.585,85.45,0.2592,1.159,8,1,0,0,0,0,0
2017-04-10 09:00:00,15.095,84.167,0.252,1.319,9,1,0,0,0,0,0
2017-04-10 10:00:00,15.405,83.4,0.2556,1.39,10,1,0,0,1,0,0
2017-04-10 11:00:00,15.542,82.967,0.2592,1.428,11,1,0,0,1,0,0
2017-04-10 12:00:00,15.775,82.933,0.2592,1.505,12,1,0,0,1,0,0
2017-04-10 13:00:00,15.972,82.883,0.2628,1.508,13,1,0,0,1,0,0
2017-04-10 14:00:00,15.712,84.767,0.2592,1.469,14,1,0,0,1,0,0
2017-04-10 15:00:00,15.863,86.383,0.2556,1.423,15,1,0,0,1,0,0
2017-04-10 16:00:00,16.587,76.767,0.2592,1.411,16,1,0,0,1,0,0
2017-04-10 17:00:00,16.412,75.1,0.2556,1.385,17,1,0,0,1,0,0
2017-04-10 18:00:00,16.182,78.667,0.252,1.55,18,1,0,0,1,0,1
2017-04-10 19:00:00,15.732,82.75,0.2556,1.89,19,1,0,0,1,0,1
2017-04-10 20:00:00,15.497,85.05,0.2628,1.887,20,1,0,0,1,0,1
2017-04-10 21:00:00,14.963,86.217,0.252,1.804,21,1,1,0,0,0,1
2017-04-10 22:00:00,14.923,87.633,0.2484,1.648,22,1,1,0,0,0,1
2017-04-10 23:00:00,15.012,87.283,0.252,1.405,23,1,1,0,0,0,1
2017-04-11 00:00:00,15.148,87.2,0.2556,1.221,0,1,0,0,0,0,1
2017-04-11 01:00:00,15.03,88.083,0.252,1.115,1,1,0,0,0,0,1
2017-04-11 02:00:00,14.875,87.833,0.2556,1.059,2,1,0,0,0,0,1
2017-04-11 03:00:00,14.918,86.583,0.2592,1.047,3,1,0,0,0,0,1
2017-04-11 04:00:00,14.778,86.567,0.2556,1.083,4,1,0,0,0,0,1
2017-04-11 05:00:00,14.745,84.733,0.2592,1.001,5,1,0,0,0,0,1
2017-04-11 06:00:00,14.718,81.467,0.2592,0.901,6,1,0,0,0,0,1
2017-04-11 07:00:00,15.05,79.717,0.2663999999999999,1.021,7,1,0,0,0,0,0
2017-04-11 08:00:00,15.363,78.15,0.2628,1.168,8,1,0,0,0,0,0
2017-04-11 09:00:00,15.475,78.133,0.2592,1.317,9,1,0,0,0,0,0
2017-04-11 10:00:00,16.355,74.5,0.2628,1.423,10,1,0,0,1,0,0
2017-04-11 11:00:00,16.297,77.35,0.2628,1.466,11,1,0,0,1,0,0
2017-04-11 12:00:00,15.867,83.35,0.2556,1.485,12,1,0,0,1,0,0
2017-04-11 13:00:00,15.582,85.367,0.2556,1.473,13,1,0,0,1,0,0
2017-04-11 14:00:00,15.442,85.733,0.2448,1.463,14,1,0,0,1,0,0
2017-04-11 15:00:00,15.862,84.067,0.2663999999999999,1.41,15,1,0,0,1,0,0
2017-04-11 16:00:00,15.75,85.45,0.2448,1.375,16,1,0,0,1,0,0
2017-04-11 17:00:00,16.043,83.65,0.2663999999999999,1.334,17,1,0,0,1,0,0
2017-04-11 18:00:00,16.157,80.917,0.2592,1.454,18,1,0,0,1,0,1
2017-04-11 19:00:00,16.045,79.117,0.2663999999999999,1.862,19,1,0,0,1,0,1
2017-04-11 20:00:00,15.785,79.417,0.2592,1.872,20,1,0,0,1,0,1
2017-04-11 21:00:00,15.49,81.917,0.2556,1.833,21,1,1,0,0,0,1
2017-04-11 22:00:00,15.392,85.75,0.252,1.691,22,1,1,0,0,0,1
2017-04-11 23:00:00,15.28,87.667,0.2448,1.449,23,1,1,0,0,0,1
2017-04-12 00:00:00,15.1,88.2,0.2484,1.255,0,1,0,0,0,0,1
2017-04-12 01:00:00,15.095,87.817,0.2484,1.139,1,1,0,0,0,0,1
2017-04-12 02:00:00,15.275,87.367,0.2484,1.078,2,1,0,0,0,0,1
2017-04-12 03:00:00,15.217,88.45,0.2556,1.065,3,1,0,0,0,0,1
2017-04-12 04:00:00,15.153,89.2,0.2448,1.1,4,1,0,0,0,0,1
2017-04-12 05:00:00,15.087,88.917,0.2556,1.002,5,1,0,0,0,0,1
2017-04-12 06:00:00,15.273,86.567,0.2556,0.908,6,1,0,0,0,0,1
2017-04-12 07:00:00,15.39,87.5,0.252,1.012,7,1,0,0,0,0,0
2017-04-12 08:00:00,15.648,88.517,0.27,1.159,8,1,0,0,0,0,0
2017-04-12 09:00:00,16.068,87.8,0.2556,1.3,9,1,0,0,0,0,0
2017-04-12 10:00:00,16.378,86.117,0.2592,1.425,10,1,0,0,1,0,0
2017-04-12 11:00:00,16.543,85.0,0.2628,1.477,11,1,0,0,1,0,0
2017-04-12 12:00:00,16.845,82.667,0.27,1.495,12,1,0,0,1,0,0
2017-04-12 13:00:00,17.528,80.317,0.2663999999999999,1.488,13,1,0,0,1,0,0
2017-04-12 14:00:00,17.993,78.217,0.27,1.466,14,1,0,0,1,0,0
2017-04-12 15:00:00,17.918,78.533,0.2592,1.418,15,1,0,0,1,0,0
2017-04-12 16:00:00,17.283,80.417,0.2628,1.379,16,1,0,0,1,0,0
2017-04-12 17:00:00,16.865,81.617,0.2663999999999999,1.341,17,1,0,0,1,0,0
2017-04-12 18:00:00,16.668,83.683,0.2663999999999999,1.449,18,1,0,0,1,0,1
2017-04-12 19:00:00,16.367,86.367,0.2556,1.857,19,1,0,0,1,0,1
2017-04-12 20:00:00,16.067,86.383,0.2592,1.872,20,1,0,0,1,0,1
2017-04-12 21:00:00,15.99,83.817,0.2592,1.825,21,1,1,0,0,0,1
2017-04-12 22:00:00,15.928,86.4,0.2592,1.68,22,1,1,0,0,0,1
2017-04-12 23:00:00,15.46,89.233,0.252,1.45,23,1,1,0,0,0,1
2017-04-13 00:00:00,15.38,89.05,0.2556,1.254,0,1,0,0,0,0,1
2017-04-13 01:00:00,15.843,83.95,0.2663999999999999,1.134,1,1,0,0,0,0,1
2017-04-13 02:00:00,15.98,82.183,0.2628,1.078,2,1,0,0,0,0,1
2017-04-13 03:00:00,15.758,85.283,0.2592,1.069,3,1,0,0,0,0,1
2017-04-13 04:00:00,15.495,87.333,0.2556,1.096,4,1,0,0,0,0,1
2017-04-13 05:00:00,15.527,86.4,0.2663999999999999,1.001,5,1,0,0,0,0,1
2017-04-13 06:00:00,15.615,85.317,0.2663999999999999,0.906,6,1,0,0,0,0,1
2017-04-13 07:00:00,15.802,84.683,0.2592,1.017,7,1,0,0,0,0,0
2017-04-13 08:00:00,15.7,86.683,0.27,1.168,8,1,0,0,0,0,0
2017-04-13 09:00:00,15.703,87.2,0.252,1.299,9,1,0,0,0,0,0
2017-04-13 10:00:00,15.873,86.383,0.27,1.409,10,1,0,0,1,0,0
2017-04-13 11:00:00,16.16,85.767,0.2592,1.48,11,1,0,0,1,0,0
2017-04-13 12:00:00,16.712,84.0,0.2736,1.503,12,1,0,0,1,0,0
2017-04-13 13:00:00,17.272,79.217,0.2736,1.506,13,1,0,0,1,0,0
2017-04-13 14:00:00,17.43,77.333,0.2772,1.472,14,1,0,0,1,0,0
2017-04-13 15:00:00,17.55,77.7,0.2736,1.449,15,1,0,0,1,0,0
2017-04-13 16:00:00,17.173,80.033,0.2736,1.394,16,1,0,0,1,0,0
2017-04-13 17:00:00,16.978,81.15,0.2844,1.366,17,1,0,0,1,0,0
2017-04-13 18:00:00,17.23,80.8,0.2952,1.484,18,1,0,0,1,0,1
2017-04-13 19:00:00,17.248,80.817,0.306,1.908,19,1,0,0,1,0,1
2017-04-13 20:00:00,17.718,78.6,0.2988,1.92,20,1,0,0,1,0,1
2017-04-13 21:00:00,17.738,78.45,0.3096,1.852,21,1,1,0,0,0,1
2017-04-13 22:00:00,17.188,81.35,0.2988,1.708,22,1,1,0,0,0,1
2017-04-13 23:00:00,16.47,83.417,0.2592,1.486,23,1,1,0,0,0,1
2017-04-14 00:00:00,16.035,84.883,0.2844,1.289,0,1,0,0,0,0,1
2017-04-14 01:00:00,16.012,85.567,0.2952,1.156,1,1,0,0,0,0,1
2017-04-14 02:00:00,15.947,86.45,0.2952,1.084,2,1,0,0,0,0,1
2017-04-14 03:00:00,15.763,86.733,0.2952,1.071,3,1,0,0,0,0,1
2017-04-14 04:00:00,15.653,86.083,0.2952,1.102,4,1,0,0,0,0,1
2017-04-14 05:00:00,15.482,85.067,0.2952,1.008,5,1,0,0,0,0,1
2017-04-14 06:00:00,15.843,84.133,0.2952,0.914,6,1,0,0,0,0,1
2017-04-14 07:00:00,15.645,84.183,0.3024,1.001,7,1,0,0,0,0,0
2017-04-14 08:00:00,16.117,84.283,0.3132,1.144,8,1,0,0,0,0,0
2017-04-14 09:00:00,16.915,83.117,0.3096,1.298,9,1,0,0,0,0,0
2017-04-14 10:00:00,18.203,76.133,0.2844,1.421,10,1,0,0,1,0,0
2017-04-14 11:00:00,18.697,69.627,0.2736,1.478,11,1,0,0,1,0,0
2017-04-14 12:00:00,19.595,65.895,0.2663999999999999,1.45,12,1,0,0,1,0,0
2017-04-14 13:00:00,19.602,65.777,0.2663999999999999,1.449,13,1,0,0,1,0,0
2017-04-14 14:00:00,19.287,66.877,0.2663999999999999,1.424,14,1,0,0,1,0,0
2017-04-14 15:00:00,18.6,70.197,0.2592,1.389,15,1,0,0,1,0,0
2017-04-14 16:00:00,18.213,70.387,0.2592,1.369,16,1,0,0,1,0,0
2017-04-14 17:00:00,18.255,69.155,0.2663999999999999,1.323,17,1,0,0,1,0,0
2017-04-14 18:00:00,17.813,72.483,0.2592,1.409,18,1,0,0,1,0,1
2017-04-14 19:00:00,17.067,77.467,0.2556,1.846,19,1,0,0,1,0,1
2017-04-14 20:00:00,16.588,79.933,0.2484,1.874,20,1,0,0,1,0,1
2017-04-14 21:00:00,16.367,81.383,0.2592,1.836,21,1,1,0,0,0,1
2017-04-14 22:00:00,15.618,83.6,0.2736,1.699,22,1,1,0,0,0,1
2017-04-14 23:00:00,14.858,85.533,0.2952,1.47,23,1,1,0,0,0,1
2017-04-15 00:00:00,14.142,86.683,0.2988,1.266,0,1,0,0,0,0,1
2017-04-15 01:00:00,13.535,87.567,0.2628,1.147,1,1,0,0,0,0,1
2017-04-15 02:00:00,13.478,87.8,0.2736,1.079,2,1,0,0,0,0,1
2017-04-15 03:00:00,13.673,85.933,0.2628,1.062,3,1,0,0,0,0,1
2017-04-15 04:00:00,13.79,84.85,0.2772,1.087,4,1,0,0,0,0,1
2017-04-15 05:00:00,15.617,78.267,0.3024,0.981,5,1,0,0,0,0,1
2017-04-15 06:00:00,16.13,72.7,0.306,0.882,6,1,0,0,0,0,1
2017-04-15 07:00:00,16.463,73.017,0.3132,0.985,7,1,0,0,0,0,0
2017-04-15 08:00:00,16.757,68.61,0.3132,1.131,8,1,0,0,0,0,0
2017-04-15 09:00:00,17.888,62.485,0.3096,1.284,9,1,0,0,0,0,0
2017-04-15 10:00:00,19.572,54.238,0.3167999999999999,1.393,10,1,0,0,1,0,0
2017-04-15 11:00:00,20.58,47.185,0.3132,1.459,11,1,0,0,1,0,0
2017-04-15 12:00:00,20.552,51.407,0.3167999999999999,1.472,12,1,0,0,1,0,0
2017-04-15 13:00:00,20.762,52.17,0.3204,1.469,13,1,0,0,1,0,0
2017-04-15 14:00:00,21.095,53.577,0.306,1.431,14,1,0,0,1,0,0
2017-04-15 15:00:00,19.045,63.725,0.2663999999999999,1.4,15,1,0,0,1,0,0
2017-04-15 16:00:00,18.782,65.077,0.2628,1.357,16,1,0,0,1,0,0
2017-04-15 17:00:00,18.55,65.603,0.2628,1.334,17,1,0,0,1,0,0
2017-04-15 18:00:00,18.57,66.302,0.2808,1.44,18,1,0,0,1,0,1
2017-04-15 19:00:00,18.602,64.543,0.3132,1.849,19,1,0,0,1,0,1
2017-04-15 20:00:00,17.602,67.318,0.3096,1.875,20,1,0,0,1,0,1
2017-04-15 21:00:00,16.472,72.503,0.2988,1.826,21,1,1,0,0,0,1
2017-04-15 22:00:00,15.803,76.35,0.2952,1.713,22,1,1,0,0,0,1
2017-04-15 23:00:00,15.377,78.217,0.2988,1.521,23,1,1,0,0,0,1
2017-04-16 00:00:00,14.32,82.2,0.2988,1.281,0,1,0,0,0,0,1
2017-04-16 01:00:00,13.682,84.033,0.2988,1.142,1,1,0,0,0,0,1
2017-04-16 02:00:00,12.91,85.333,0.2952,1.066,2,1,0,0,0,0,1
2017-04-16 03:00:00,12.685,86.133,0.2988,1.041,3,1,0,0,0,0,1
2017-04-16 04:00:00,12.277,86.167,0.2916,1.055,4,1,0,0,0,0,1
2017-04-16 05:00:00,11.728,87.583,0.2916,0.928,5,1,0,0,0,0,1
2017-04-16 06:00:00,11.638,87.733,0.288,0.814,6,1,0,0,0,0,1
2017-04-16 07:00:00,10.942,88.383,0.3024,0.863,7,1,0,0,0,0,0
2017-04-16 08:00:00,11.85,88.683,0.3096,0.98,8,1,0,0,0,0,0
2017-04-16 09:00:00,14.148,84.4,0.3096,1.125,9,1,0,0,0,0,0
2017-04-16 10:00:00,17.273,71.417,0.3167999999999999,1.238,10,1,0,0,1,0,0
2017-04-16 11:00:00,20.057,55.925,0.2916,1.314,11,1,0,0,1,0,0
2017-04-16 12:00:00,20.838,51.775,0.2663999999999999,1.337,12,1,0,0,1,0,0
2017-04-16 13:00:00,20.478,54.478,0.2736,1.332,13,1,0,0,1,0,0
2017-04-16 14:00:00,20.168,58.802,0.27,1.296,14,1,0,0,1,0,0
2017-04-16 15:00:00,20.375,59.897,0.2663999999999999,1.249,15,1,0,0,1,0,0
2017-04-16 16:00:00,20.018,61.763,0.2663999999999999,1.245,16,1,0,0,1,0,0
2017-04-16 17:00:00,19.99,61.637,0.2663999999999999,1.233,17,1,0,0,1,0,0
2017-04-16 18:00:00,19.398,63.39,0.27,1.366,18,1,0,0,1,0,1
2017-04-16 19:00:00,18.707,66.21,0.27,1.796,19,1,0,0,1,0,1
2017-04-16 20:00:00,17.41,74.673,0.2808,1.854,20,1,0,0,1,0,1
2017-04-16 21:00:00,15.65,81.983,0.2663999999999999,1.838,21,1,1,0,0,0,1
2017-04-16 22:00:00,14.733,84.133,0.2592,1.659,22,1,1,0,0,0,1
2017-04-16 23:00:00,14.843,83.683,0.2988,1.401,23,1,1,0,0,0,1
2017-04-17 00:00:00,14.3,79.983,0.2988,1.219,0,1,0,0,0,0,1
2017-04-17 01:00:00,13.205,81.1,0.3024,1.109,1,1,0,0,0,0,1
2017-04-17 02:00:00,12.633,82.717,0.2952,1.057,2,1,0,0,0,0,1
2017-04-17 03:00:00,12.203,83.7,0.288,1.056,3,1,0,0,0,0,1
2017-04-17 04:00:00,11.772,83.717,0.2952,1.089,4,1,0,0,0,0,1
2017-04-17 05:00:00,11.388,83.783,0.2916,0.998,5,1,0,0,0,0,1
2017-04-17 06:00:00,10.865,85.767,0.2952,1.003,6,1,0,0,0,0,1
2017-04-17 07:00:00,11.118,86.033,0.2988,1.084,7,1,0,0,0,0,0
2017-04-17 08:00:00,12.157,85.067,0.3024,1.197,8,1,0,0,0,0,0
2017-04-17 09:00:00,15.122,79.867,0.306,1.307,9,1,0,0,0,0,0
2017-04-17 10:00:00,17.902,71.405,0.3167999999999999,1.414,10,1,0,0,1,0,0
2017-04-17 11:00:00,19.76,64.175,0.3167999999999999,1.491,11,1,0,0,1,0,0
2017-04-17 12:00:00,21.537,56.188,0.3132,1.507,12,1,0,0,1,0,0
2017-04-17 13:00:00,22.625,47.23,0.3167999999999999,1.487,13,1,0,0,1,0,0
2017-04-17 14:00:00,22.272,49.623,0.3167999999999999,1.47,14,1,0,0,1,0,0
2017-04-17 15:00:00,22.097,48.728,0.3167999999999999,1.442,15,1,0,0,1,0,0
2017-04-17 16:00:00,22.295,44.6,0.3167999999999999,1.391,16,1,0,0,1,0,0
2017-04-17 17:00:00,21.972,42.68,0.3132,1.379,17,1,0,0,1,0,0
2017-04-17 18:00:00,20.743,47.26,0.3096,1.482,18,1,0,0,1,0,1
2017-04-17 19:00:00,18.663,52.578,0.3096,1.931,19,1,0,0,1,0,1
2017-04-17 20:00:00,17.188,50.768,0.3096,1.953,20,1,0,0,1,0,1
2017-04-17 21:00:00,16.515,50.483,0.306,1.862,21,1,1,0,0,0,1
2017-04-17 22:00:00,15.232,58.62,0.3024,1.656,22,1,1,0,0,0,1
2017-04-17 23:00:00,14.247,65.422,0.2988,1.41,23,1,1,0,0,0,1
2017-04-18 00:00:00,13.29,68.957,0.2952,1.23,0,1,0,0,0,0,1
2017-04-18 01:00:00,12.983,71.128,0.2988,1.121,1,1,0,0,0,0,1
2017-04-18 02:00:00,12.445,72.817,0.3096,1.066,2,1,0,0,0,0,1
2017-04-18 03:00:00,11.945,75.567,0.2952,1.054,3,1,0,0,0,0,1
2017-04-18 04:00:00,11.488,77.633,0.2952,1.086,4,1,0,0,0,0,1
2017-04-18 05:00:00,11.575,75.867,0.2988,0.993,5,1,0,0,0,0,1
2017-04-18 06:00:00,10.793,78.283,0.2952,0.995,6,1,0,0,0,0,1
2017-04-18 07:00:00,11.37,76.633,0.2952,1.092,7,1,0,0,0,0,0
2017-04-18 08:00:00,13.415,67.372,0.306,1.218,8,1,0,0,0,0,0
2017-04-18 09:00:00,15.987,59.94,0.3096,1.334,9,1,0,0,0,0,0
2017-04-18 10:00:00,18.783,53.633,0.3167999999999999,1.434,10,1,0,0,1,0,0
2017-04-18 11:00:00,20.273,47.678,0.3167999999999999,1.506,11,1,0,0,1,0,0
2017-04-18 12:00:00,21.377,43.155,0.3167999999999999,1.534,12,1,0,0,1,0,0
2017-04-18 13:00:00,22.355,40.942,0.3132,1.507,13,1,0,0,1,0,0
2017-04-18 14:00:00,22.932,38.305,0.3132,1.456,14,1,0,0,1,0,0
2017-04-18 15:00:00,22.947,32.263,0.3132,1.429,15,1,0,0,1,0,0
2017-04-18 16:00:00,22.815,28.172,0.3096,1.398,16,1,0,0,1,0,0
2017-04-18 17:00:00,22.32,27.838,0.3096,1.38,17,1,0,0,1,0,0
2017-04-18 18:00:00,20.725,38.5,0.3096,1.491,18,1,0,0,1,0,1
2017-04-18 19:00:00,18.342,48.833,0.3096,1.909,19,1,0,0,1,0,1
2017-04-18 20:00:00,16.552,53.78,0.306,1.928,20,1,0,0,1,0,1
2017-04-18 21:00:00,15.58,56.467,0.306,1.845,21,1,1,0,0,0,1
2017-04-18 22:00:00,14.892,59.888,0.3024,1.685,22,1,1,0,0,0,1
2017-04-18 23:00:00,13.693,66.185,0.2988,1.424,23,1,1,0,0,0,1
2017-04-19 00:00:00,12.842,71.223,0.2988,1.226,0,1,0,0,0,0,1
2017-04-19 01:00:00,12.697,70.79,0.2952,1.118,1,1,0,0,0,0,1
2017-04-19 02:00:00,12.493,70.08,0.2952,1.07,2,1,0,0,0,0,1
2017-04-19 03:00:00,12.24,70.783,0.2916,1.067,3,1,0,0,0,0,1
2017-04-19 04:00:00,11.56,73.95,0.3024,1.104,4,1,0,0,0,0,1
2017-04-19 05:00:00,10.7,79.433,0.3024,1.0,5,1,0,0,0,0,1
2017-04-19 06:00:00,10.425,80.4,0.2952,0.988,6,1,0,0,0,0,1
2017-04-19 07:00:00,10.47,80.15,0.2916,1.085,7,1,0,0,0,0,0
2017-04-19 08:00:00,12.015,76.917,0.3167999999999999,1.221,8,1,0,0,0,0,0
2017-04-19 09:00:00,14.778,67.537,0.324,1.341,9,1,0,0,0,0,0
2017-04-19 10:00:00,18.418,57.297,0.2772,1.443,10,1,0,0,1,0,0
2017-04-19 11:00:00,18.713,61.312,0.27,1.518,11,1,0,0,1,0,0
2017-04-19 12:00:00,19.117,58.948,0.27,1.54,12,1,0,0,1,0,0
2017-04-19 13:00:00,19.338,60.948,0.2663999999999999,1.535,13,1,0,0,1,0,0
2017-04-19 14:00:00,19.34,64.412,0.2663999999999999,1.502,14,1,0,0,1,0,0
2017-04-19 15:00:00,19.662,58.578,0.2663999999999999,1.45,15,1,0,0,1,0,0
2017-04-19 16:00:00,19.41,61.038,0.2663999999999999,1.413,16,1,0,0,1,0,0
2017-04-19 17:00:00,19.112,63.222,0.2663999999999999,1.418,17,1,0,0,1,0,0
2017-04-19 18:00:00,17.938,73.295,0.2556,1.553,18,1,0,0,1,0,1
2017-04-19 19:00:00,17.267,77.283,0.2592,1.898,19,1,0,0,1,0,1
2017-04-19 20:00:00,16.605,81.417,0.252,1.908,20,1,0,0,1,0,1
2017-04-19 21:00:00,16.302,83.433,0.2448,1.832,21,1,1,0,0,0,1
2017-04-19 22:00:00,16.133,86.3,0.2556,1.632,22,1,1,0,0,0,1
2017-04-19 23:00:00,15.923,86.717,0.252,1.387,23,1,1,0,0,0,1
2017-04-20 00:00:00,16.138,86.6,0.2628,1.206,0,1,0,0,0,0,1
2017-04-20 01:00:00,16.188,87.317,0.2376,1.098,1,1,0,0,0,0,1
2017-04-20 02:00:00,15.928,87.5,0.2412,1.055,2,1,0,0,0,0,1
2017-04-20 03:00:00,15.95,83.883,0.252,1.056,3,1,0,0,0,0,1
2017-04-20 04:00:00,16.188,81.333,0.2556,1.082,4,1,0,0,0,0,1
2017-04-20 05:00:00,16.153,81.717,0.2592,0.975,5,1,0,0,0,0,1
2017-04-20 06:00:00,16.28,80.517,0.252,0.994,6,1,0,0,0,0,1
2017-04-20 07:00:00,16.428,78.1,0.252,1.076,7,1,0,0,0,0,0
2017-04-20 08:00:00,16.628,78.583,0.2556,1.199,8,1,0,0,0,0,0
2017-04-20 09:00:00,16.488,81.517,0.2556,1.326,9,1,0,0,0,0,0
2017-04-20 10:00:00,16.318,82.333,0.2556,1.442,10,1,0,0,1,0,0
2017-04-20 11:00:00,15.942,86.25,0.252,1.518,11,1,0,0,1,0,0
2017-04-20 12:00:00,15.933,84.983,0.252,1.368,12,1,0,0,1,0,0
2017-04-20 13:00:00,16.275,84.883,0.2556,1.527,13,1,0,0,1,0,0
2017-04-20 14:00:00,16.252,86.65,0.2628,1.508,14,1,0,0,1,0,0
2017-04-20 15:00:00,16.315,86.25,0.252,1.483,15,1,0,0,1,0,0
2017-04-20 16:00:00,16.392,84.933,0.2556,1.465,16,1,0,0,1,0,0
2017-04-20 17:00:00,16.375,85.133,0.2448,1.478,17,1,0,0,1,0,0
2017-04-20 18:00:00,16.263,85.6,0.2448,1.601,18,1,0,0,1,0,1
2017-04-20 19:00:00,16.068,86.833,0.2484,1.927,19,1,0,0,1,0,1
2017-04-20 20:00:00,16.072,86.55,0.2556,1.924,20,1,0,0,1,0,1
